cve_id,cwe_id,source_file,raw_func,function_name,opt_level,vuln_bin_path,patch_bin_path
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt1/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt1/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt1/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt1/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt2/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt2/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt2/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt2/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt3/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt3/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4
CVE-2018-20761,CWE-119,ac-0.5.2-426-gc5ad4e4+dfsg5/src/scene_manager/scene_manager.c,gf_sm_load_init,gf_sm_load_init,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/vulnerable/opt3/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0,D:/BinPool_dataset/binpool_dataset/CVE-2018-20761/patch/opt3/debfiles/output_directory/bins/libgpac4_0.5.2-426-gc5ad4e4+dfsg5-4.1_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.4.5.0
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt0/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt0/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt0/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt0/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt1/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt1/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt1/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt1/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt2/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt2/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt2/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt2/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt3/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt3/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10
CVE-2020-35979,CWE-787,src/media_tools/isom_hinter.c,gf_hinter_track_process,gf_hinter_track_process,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/vulnerable/opt3/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0,D:/BinPool_dataset/binpool_dataset/CVE-2020-35979/patch/opt3/debfiles/output_directory/bins/libgpac10_1.0.1+dfsg1-4_amd64/usr/lib/x86_64-linux-gnu/libgpac.so.10.1.0
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt0/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt1,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt1/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt2,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt2/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns-export162_9.10.3.dfsg.P4-11_amd64/lib/x86_64-linux-gnu/libdns-export.so.162.1.3
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162
CVE-2016-8864,CWE-617,lib/dns/resolver.c,answer_response,answer_response,opt3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/vulnerable/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3,D:/BinPool_dataset/binpool_dataset/CVE-2016-8864/patch/opt3/debfiles/output_directory/bins/libdns162_9.10.3.dfsg.P4-11_amd64/usr/lib/x86_64-linux-gnu/libdns-pkcs11.so.162.1.3
CVE-2017-11140,CWE-755,coders/jpeg.c,static Image *ReadJPEGImage,ReadJPEGImage,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-11140/vulnerable/opt0/debfiles/output_directory/bins/libgraphicsmagick-q16-3_1.3.26-3_amd64/usr/lib/libGraphicsMagick-Q16.so.3.16.0,D:/BinPool_dataset/binpool_dataset/CVE-2017-11140/patch/opt0/debfiles/output_directory/bins/libgraphicsmagick-q16-3_1.3.26-3_amd64/usr/lib/libGraphicsMagick-Q16.so.3.16.0
CVE-2017-11140,CWE-755,coders/jpeg.c,static Image *ReadJPEGImage,ReadJPEGImage,opt0,D:/BinPool_dataset/binpool_dataset/CVE-2017-11140/vulnerable/opt0/debfiles/output_directory/bins/libgraphicsmagick-q16-3_1.3.26-3_amd64/usr/lib/libGraphicsMagick-Q16.so.3,D:/BinPool_dataset/binpool_dataset/CVE-2017-11140/patch/opt0/debfiles/output_directory/bins/libgraphicsmagick-q16-3_1.3.26-3_amd64/usr/lib/libGraphicsMagick-Q16.so.3
